LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
326,CRED_DISP,(1643038741.608:2499),"pid=30110 uid=0 auid=0 ses=344 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30110', 'auid=0', ""ses=344 msg='op=PAM:setcred""]"
327,USER_END,(1643038741.608:2500),"pid=30110 uid=0 auid=0 ses=344 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30110', 'auid=0', ""ses=344 msg='op=PAM:session_close""]"
328,SERVICE_START,(1643038752.632:2501),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
329,SERVICE_STOP,(1643038752.632:2502),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
330,USER_ACCT,(1643040541.630:2503),"pid=30185 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30185', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
331,CRED_ACQ,(1643040541.634:2504),"pid=30185 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30185', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
332,LOGIN,(1643040541.634:2505),pid=30185 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=345 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30185', 'ses=345']"
333,USER_START,(1643040541.638:2506),"pid=30185 uid=0 auid=0 ses=345 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30185', 'auid=0', ""ses=345 msg='op=PAM:session_open""]"
334,CRED_DISP,(1643040541.642:2507),"pid=30185 uid=0 auid=0 ses=345 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30185', 'auid=0', ""ses=345 msg='op=PAM:setcred""]"
335,USER_END,(1643040541.642:2508),"pid=30185 uid=0 auid=0 ses=345 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30185', 'auid=0', ""ses=345 msg='op=PAM:session_close""]"
336,SERVICE_START,(1643040552.630:2509),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
337,SERVICE_STOP,(1643040552.630:2510),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
338,USER_ACCT,(1643041021.657:2511),"pid=30259 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30259', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
339,CRED_ACQ,(1643041021.661:2512),"pid=30259 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30259', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
340,LOGIN,(1643041021.661:2513),pid=30259 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=346 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30259', 'ses=346']"
341,USER_START,(1643041021.665:2514),"pid=30259 uid=0 auid=0 ses=346 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30259', 'auid=0', ""ses=346 msg='op=PAM:session_open""]"
342,CRED_DISP,(1643041021.669:2515),"pid=30259 uid=0 auid=0 ses=346 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30259', 'auid=0', ""ses=346 msg='op=PAM:setcred""]"
343,USER_END,(1643041021.669:2516),"pid=30259 uid=0 auid=0 ses=346 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30259', 'auid=0', ""ses=346 msg='op=PAM:session_close""]"
344,USER_ACCT,(1643042341.685:2517),"pid=30266 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30266', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
345,CRED_ACQ,(1643042341.685:2518),"pid=30266 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30266', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
346,LOGIN,(1643042341.685:2519),pid=30266 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=347 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30266', 'ses=347']"
347,USER_START,(1643042341.685:2520),"pid=30266 uid=0 auid=0 ses=347 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30266', 'auid=0', ""ses=347 msg='op=PAM:session_open""]"
348,CRED_DISP,(1643042341.689:2521),"pid=30266 uid=0 auid=0 ses=347 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30266', 'auid=0', ""ses=347 msg='op=PAM:setcred""]"
349,USER_END,(1643042341.689:2522),"pid=30266 uid=0 auid=0 ses=347 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30266', 'auid=0', ""ses=347 msg='op=PAM:session_close""]"
350,SERVICE_START,(1643042352.621:2523),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
351,SERVICE_STOP,(1643042352.621:2524),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
352,USER_ACCT,(1643044141.716:2525),"pid=30345 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30345', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
353,CRED_ACQ,(1643044141.720:2526),"pid=30345 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30345', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
354,LOGIN,(1643044141.720:2527),pid=30345 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=348 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30345', 'ses=348']"
355,USER_START,(1643044141.720:2528),"pid=30345 uid=0 auid=0 ses=348 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30345', 'auid=0', ""ses=348 msg='op=PAM:session_open""]"
356,CRED_DISP,(1643044141.728:2529),"pid=30345 uid=0 auid=0 ses=348 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30345', 'auid=0', ""ses=348 msg='op=PAM:setcred""]"
357,USER_END,(1643044141.728:2530),"pid=30345 uid=0 auid=0 ses=348 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30345', 'auid=0', ""ses=348 msg='op=PAM:session_close""]"
358,SERVICE_START,(1643044157.984:2531),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
359,SERVICE_STOP,(1643044157.984:2532),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
360,USER_ACCT,(1643044621.742:2533),"pid=30421 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30421', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
361,CRED_ACQ,(1643044621.746:2534),"pid=30421 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30421', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
362,LOGIN,(1643044621.746:2535),pid=30421 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=349 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30421', 'ses=349']"
363,USER_START,(1643044621.750:2536),"pid=30421 uid=0 auid=0 ses=349 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30421', 'auid=0', ""ses=349 msg='op=PAM:session_open""]"
364,CRED_DISP,(1643044621.758:2537),"pid=30421 uid=0 auid=0 ses=349 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30421', 'auid=0', ""ses=349 msg='op=PAM:setcred""]"
365,USER_END,(1643044621.758:2538),"pid=30421 uid=0 auid=0 ses=349 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30421', 'auid=0', ""ses=349 msg='op=PAM:session_close""]"
366,USER_ACCT,(1643045941.779:2539),"pid=30426 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30426', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
367,CRED_ACQ,(1643045941.779:2540),"pid=30426 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30426', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
368,LOGIN,(1643045941.783:2541),pid=30426 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=350 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30426', 'ses=350']"
369,USER_START,(1643045941.783:2542),"pid=30426 uid=0 auid=0 ses=350 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30426', 'auid=0', ""ses=350 msg='op=PAM:session_open""]"
370,CRED_DISP,(1643045941.787:2543),"pid=30426 uid=0 auid=0 ses=350 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30426', 'auid=0', ""ses=350 msg='op=PAM:setcred""]"
371,USER_END,(1643045941.787:2544),"pid=30426 uid=0 auid=0 ses=350 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30426', 'auid=0', ""ses=350 msg='op=PAM:session_close""]"
372,SERVICE_START,(1643045952.651:2545),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
373,SERVICE_STOP,(1643045952.651:2546),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
374,USER_ACCT,(1643047741.810:2547),"pid=30500 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30500', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
375,CRED_ACQ,(1643047741.810:2548),"pid=30500 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30500', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
376,LOGIN,(1643047741.810:2549),pid=30500 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=351 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30500', 'ses=351']"
377,USER_START,(1643047741.814:2550),"pid=30500 uid=0 auid=0 ses=351 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30500', 'auid=0', ""ses=351 msg='op=PAM:session_open""]"
378,CRED_DISP,(1643047741.818:2551),"pid=30500 uid=0 auid=0 ses=351 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30500', 'auid=0', ""ses=351 msg='op=PAM:setcred""]"
379,USER_END,(1643047741.818:2552),"pid=30500 uid=0 auid=0 ses=351 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30500', 'auid=0', ""ses=351 msg='op=PAM:session_close""]"
380,SERVICE_START,(1643047752.630:2553),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
381,SERVICE_STOP,(1643047752.630:2554),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
382,USER_ACCT,(1643048221.840:2555),"pid=30573 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30573', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
